Price,Bedrooms,Bathrooms,Area,Location
"EGP 350,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 230,000Negotiable",2,1,80 SQM,"Agami, Alexandria•"
"EGP 390,000",2,1,90 SQM,"Asafra, Alexandria•"
"EGP 4,500,000Negotiable",2,2,150 SQM,"Roushdy, Alexandria•"
"EGP 350,000Negotiable",2,1,60 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 700,000Negotiable",2,1,115 SQM,"Bahray - Anfoshy, Alexandria•"
"EGP 450,000Negotiable",3,1,90 SQM,"Miami, Alexandria•"
"EGP 180,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 170,000Negotiable",3,1,110 SQM,"Amreya, Alexandria•"
"EGP 500,000",2,1,80 SQM,"Agami, Alexandria•"
"EGP 650,000Negotiable",3,1,160 SQM,"Agami, Alexandria•"
"EGP 330,000",2,1,75 SQM,"Sidi Beshr, Alexandria•"
"EGP 550,000Negotiable",2,1,85 SQM,"Miami, Alexandria•"
"EGP 5,700,000",3,2,225 SQM,"Smoha, Alexandria•"
"EGP 300,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 330,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 300,000Negotiable",3,1,120 SQM,"Agami, Alexandria•"
"EGP 120,000Negotiable",2,1,60 SQM,"Karmous, Alexandria•"
"EGP 335,000Negotiable",2,1,75 SQM,"Mandara, Alexandria•"
"EGP 350,000",3,1,100 SQM,"Montazah, Alexandria•"
"EGP 190,000Negotiable",2,1,85 SQM,"Agami, Alexandria•"
"EGP 390,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 550,000Negotiable",3,1,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 320,000",3,1,10 SQM,"Agami, Alexandria•"
"EGP 270,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 750,000Negotiable",4,2,300 SQM,"Agami, Alexandria•"
"EGP 1,750,000Negotiable",3,2,210 SQM,"Fleming, Alexandria•"
"EGP 200,000",3,2,120 SQM,"Nakheel, Alexandria•"
"EGP 1,875,000",2,2,125 SQM,"Smoha, Alexandria•"
"EGP 300,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 650,000Negotiable",3,1,140 SQM,"Agami, Alexandria•"
"EGP 650,000",3,1,110 SQM,"Mandara, Alexandria•"
"EGP 340,000Negotiable",2,2,130 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",1,1,75 SQM,"Abu Qir, Alexandria•"
"EGP 280,000",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 380,000",2,1,120 SQM,"Miami, Alexandria•"
"EGP 2,850,000",3,2,150 SQM,"Smoha, Alexandria•"
"EGP 855,000Negotiable",3,1,145 SQM,"Mandara, Alexandria•"
"EGP 630,000",3,1,110 SQM,"Miami, Alexandria•"
"EGP 1,400,000Negotiable",2,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 340,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 700,000Negotiable",2,1,90 SQM,"Sidi Beshr, Alexandria•"
"EGP 170,000",2,1,110 SQM,"Maamoura, Alexandria•"
"EGP 1,350,000",3,1,145 SQM,"Miami, Alexandria•"
"EGP 270,000",2,1,85 SQM,"Seyouf, Alexandria•"
"EGP 190,000Negotiable",4,1,110 SQM,"Agami, Alexandria•"
"EGP 1,400,000",3,2,175 SQM,"Miami, Alexandria•"
"EGP 350,000",3,2,120 SQM,"Agami, Alexandria•"
"EGP 300,000Negotiable",1,1,95 SQM,"Mandara, Alexandria•"
"EGP 2,300,000Negotiable",3,1,146 SQM,"Smoha, Alexandria•"
"EGP 3,200,000",3,2,192 SQM,"Kafr Abdo, Alexandria•"
"EGP 620,000",3,1,105 SQM,"Miami, Alexandria•"
"EGP 370,000",3,1,100 SQM,"Agami, Alexandria•"
"EGP 400,000Negotiable",2,1,110 SQM,"Agami, Alexandria•"
"EGP 250,000",2,1,110 SQM,"Agami, Alexandria•"
"EGP 1,300,000Negotiable",2,2,124 SQM,"Asafra, Alexandria•"
"EGP 5,500,000Negotiable",2,1,120 SQM,"Seyouf, Alexandria•"
"EGP 350,000Negotiable",4,2,140 SQM,"Schutz, Alexandria•"
"EGP 1,200,000Negotiable",2,1,70 SQM,"Sidi Beshr, Alexandria•"
"EGP 185,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",3,1,110 SQM,"Nakheel, Alexandria•"
"EGP 3,000,000",3,2,200 SQM,"San Stefano, Alexandria•"
"EGP 350,000",3,1,135 SQM,"Agami, Alexandria•"
"EGP 275,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 185,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 235,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000Negotiable",2,1,95 SQM,"Sidi Beshr, Alexandria•"
"EGP 850,000",3,1,120 SQM,"Agami, Alexandria•"
"EGP 1,190,000Negotiable",3,1,160 SQM,"Fleming, Alexandria•"
"EGP 400,000Negotiable",5,2,165 SQM,"Karmous, Alexandria•"
"EGP 590,000",3,1,185 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,800,000",1,1,80 SQM,"Maamoura, Alexandria•"
"EGP 245,000Negotiable",3,1,90 SQM,"Awayed, Alexandria•"
"EGP 85,000",1,1,50 SQM,"Abu Qir, Alexandria•"
"EGP 320,000Negotiable",2,1,75 SQM,"Mandara, Alexandria•"
"EGP 400,000",2,1,80 SQM,"Moharam Bik, Alexandria•"
"EGP 190,000Negotiable",2,1,115 SQM,"Agami, Alexandria•"
"EGP 330,000Negotiable",2,1,85 SQM,"Labban, Alexandria•"
"EGP 320,000",2,1,100 SQM,"Attarin, Alexandria•"
"EGP 1,000,000Negotiable",3,2,150 SQM,"Fleming, Alexandria•"
"EGP 250,000Negotiable",3,1,75 SQM,"Schutz, Alexandria•"
"EGP 350,000",4,2,165 SQM,"Agami, Alexandria•"
"EGP 880,000Negotiable",3,1,125 SQM,"Seyouf, Alexandria•"
"EGP 420,000Negotiable",2,2,125 SQM,"Nakheel, Alexandria•"
"EGP 520,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 400,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 850,000Negotiable",2,1,80 SQM,"Manshiyya, Alexandria•"
"EGP 900,000Negotiable",2,1,75 SQM,"Maamoura, Alexandria•"
"EGP 1,850,000",3,2,170 SQM,"Smoha, Alexandria•"
"EGP 200,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 310,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",2,2,"130,000 SQM","Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 525,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 700,000",4,2,120 SQM,"Moharam Bik, Alexandria•"
"EGP 450,000Negotiable",3,1,150 SQM,"Agami, Alexandria•"
"EGP 210,000Negotiable",1,1,65 SQM,"Fleming, Alexandria•"
"EGP 400,000",2,1,180 SQM,"Agami, Alexandria•"
"EGP 550,000Negotiable",3,1,150 SQM,"Agami, Alexandria•"
"EGP 1,850,000Negotiable",3,2,145 SQM,"Cleopatra, Alexandria•"
"EGP 235,000Negotiable",2,1,125 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 650,000",3,1,"100,000 SQM","Schutz, Alexandria•"
"EGP 1,850,000Negotiable",3,2,165 SQM,"Glim, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 430,000Negotiable",2,1,85 SQM,"Moharam Bik, Alexandria•"
"EGP 600,000",2,1,80 SQM,"Sidi Beshr, Alexandria•"
"EGP 675,000Negotiable",3,2,250 SQM,"Nakheel, Alexandria•"
"EGP 390,000Negotiable",2,2,160 SQM,"Nakheel, Alexandria•"
"EGP 850,000Negotiable",4,2,195 SQM,"Bacchus, Alexandria•"
"EGP 230,000",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,200,000",3,2,121 SQM,"Victoria, Alexandria•"
"EGP 390,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 350,000",2,2,100 SQM,"Agami, Alexandria•"
"EGP 330,000Negotiable",2,2,120 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000Negotiable",3,2,200 SQM,"Ras El Tin, Alexandria•"
"EGP 380,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 450,000",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 400,000Negotiable",2,1,85 SQM,"Bacchus, Alexandria•"
"EGP 600,000",2,1,95 SQM,"Abu Qir, Alexandria•"
"EGP 260,000",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 165,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 880,000",2,1,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 265,000Negotiable",2,1,80 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000Negotiable",2,1,115 SQM,"Maamoura, Alexandria•"
"EGP 350,000Negotiable",4,1,230 SQM,"Nakheel, Alexandria•"
"EGP 265,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 800,000",3,1,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 300,000Negotiable",2,1,80 SQM,"Dhahria, Alexandria•"
"EGP 700,000Negotiable",3,1,190 SQM,"Agami, Alexandria•"
"EGP 3,000,000",3,1,90 SQM,"Moharam Bik, Alexandria•"
"EGP 180,000",2,1,60 SQM,"Montazah, Alexandria•"
"EGP 235,000Negotiable",1,1,95 SQM,"Agami, Alexandria•"
"EGP 550,000",2,1,115 SQM,"Agami, Alexandria•"
"EGP 430,000",3,1,95 SQM,"Seyouf, Alexandria•"
"EGP 500,000Negotiable",3,1,90 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,500,000Negotiable",2,1,85 SQM,"Wardian, Alexandria•"
"EGP 500,000",2,1,75 SQM,"Victoria, Alexandria•"
"EGP 180,000Negotiable",1,1,70 SQM,"Agami, Alexandria•"
"EGP 185,000",3,1,100 SQM,"Agami, Alexandria•"
"EGP 3,250,000Negotiable",4,2,270 SQM,"Laurent, Alexandria•"
"EGP 160,000Negotiable",1,1,90 SQM,"Asafra, Alexandria•"
"EGP 1,800,000",3,2,180 SQM,"Miami, Alexandria•"
"EGP 200,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 90,000",1,1,52 SQM,"Amreya, Alexandria•"
"EGP 370,000Negotiable",4,2,200 SQM,"Nakheel, Alexandria•"
"EGP 180,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 4,000,000",2,2,135 SQM,"Stanley, Alexandria•"
"EGP 1,500,000",4,1,160 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 590,000",2,1,91 SQM,"Sidi Beshr, Alexandria•"
"EGP 950,000",3,2,180 SQM,"Agami, Alexandria•"
"EGP 630,000Negotiable",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,500,000Negotiable",3,1,200 SQM,"Miami, Alexandria•"
"EGP 1,000,000Negotiable",3,1,170 SQM,"Mandara, Alexandria•"
"EGP 650,000",2,1,120 SQM,"Mandara, Alexandria•"
"EGP 1,400,000",3,1,230 SQM,"Asafra, Alexandria•"
"EGP 220,000Negotiable",3,1,75 SQM,"Maamoura, Alexandria•"
"EGP 1,400,000",3,1,145 SQM,"Asafra, Alexandria•"
"EGP 1,600,000Negotiable",3,2,155 SQM,"Smoha, Alexandria•"
"EGP 520,000Negotiable",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 360,000Negotiable",2,1,90 SQM,"Miami, Alexandria•"
"EGP 370,000Negotiable",2,1,70 SQM,"Abu Talat, Alexandria•"
"EGP 1,625,000",3,1,125 SQM,"Moharam Bik, Alexandria•"
"EGP 800,000Negotiable",10+,6,10 SQM,"Agami, Alexandria•"
"EGP 650,000",3,1,120 SQM,"Wardian, Alexandria•"
"EGP 1,400,000Negotiable",3,2,155 SQM,"Seyouf, Alexandria•"
"EGP 200,000Negotiable",2,1,65 SQM,"Agami, Alexandria•"
"EGP 4,284,900",3,3,207 SQM,"Smoha, Alexandria•"
"EGP 550,000Negotiable",3,1,120 SQM,"Seyouf, Alexandria•"
"EGP 1,980,000",2,2,120 SQM,"Smoha, Alexandria•"
"EGP 1,750,000Negotiable",3,3,170 SQM,"Montazah, Alexandria•"
"EGP 650,000",2,1,125 SQM,"Mandara, Alexandria•"
"EGP 1,300,000",3,2,150 SQM,"Miami, Alexandria•"
"EGP 3,150,000",3,2,260 SQM,"Laurent, Alexandria•"
"EGP 350,000Negotiable",2,2,120 SQM,"Agami, Alexandria•"
"EGP 375,000Negotiable",2,1,82 SQM,"Seyouf, Alexandria•"
"EGP 1,200,000",3,2,105 SQM,"Miami, Alexandria•"
"EGP 2,908,750",3,2,179 SQM,"Smoha, Alexandria•"
"EGP 2,350,000",2,1,110 SQM,"Sporting, Alexandria•"
"EGP 295,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 250,000",2,1,65 SQM,"Seyouf, Alexandria•"
"EGP 310,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,100,000",3,1,140 SQM,"Miami, Alexandria•"
"EGP 2,470,000",2,1,137 SQM,"Azarita, Alexandria•"
"EGP 225,000",2,1,83 SQM,"Agami, Alexandria•"
"EGP 530,000Negotiable",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,950,000",3,2,165 SQM,"Sidi Beshr, Alexandria•"
"EGP 200,000",3,2,120 SQM,"Agami, Alexandria•"
"EGP 1,500,000",3,2,160 SQM,"Sporting, Alexandria•"
"EGP 450,000Negotiable",2,1,90 SQM,"Bacchus, Alexandria•"
"EGP 150,000",2,1,75 SQM,"Agami, Alexandria•"
"EGP 370,000Negotiable",3,1,100 SQM,"Sidi Gaber, Alexandria•"
"EGP 770,000Negotiable",3,1,110 SQM,"Seyouf, Alexandria•"
"EGP 120,000Negotiable",1,1,60 SQM,"Victoria, Alexandria•"
"EGP 450,000Negotiable",2,1,106 SQM,"Seyouf, Alexandria•"
"EGP 4,100,000",4,3,300 SQM,"Smoha, Alexandria•"
"EGP 1,500,000",3,2,250 SQM,"Sidi Beshr, Alexandria•"
"EGP 550,000",2,1,110 SQM,"Abu Qir, Alexandria•"
"EGP 600,000",3,1,110 SQM,"Sidi Beshr, Alexandria•"
"EGP 675,000Negotiable",3,2,240 SQM,"Agami, Alexandria•"
"EGP 245,000",1,1,70 SQM,"Montazah, Alexandria•"
"EGP 1,450,000",3,1,141 SQM,"Seyouf, Alexandria•"
"EGP 150,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 200,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 290,000",2,1,85 SQM,"Abu Qir, Alexandria•"
"EGP 2,200,000",4,3,223 SQM,"Smoha, Alexandria•"
"EGP 1,750,000",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 800,000Negotiable",3,2,130 SQM,"Seyouf, Alexandria•"
"EGP 1,150,000",3,1,134 SQM,"Moharam Bik, Alexandria•"
"EGP 2,300,000",3,1,140 SQM,"Saba Pasha, Alexandria•"
"EGP 2,600,000",3,1,150 SQM,"Raml Station, Alexandria•"
"EGP 600,000",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,636,188",4,2,165 SQM,"Moharam Bik, Alexandria•"
"EGP 1,350,000",3,1,176 SQM,"Montazah, Alexandria•"
"EGP 220,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 200,000",2,1,70 SQM,"Abu Qir, Alexandria•"
"EGP 3,500,000Negotiable",3,2,240 SQM,"Smoha, Alexandria•"
"EGP 1,500,000Negotiable",3,1,160 SQM,"Abu Qir, Alexandria•"
"EGP 950,000",2,1,"950,000 SQM","Asafra, Alexandria•"
"EGP 850,000",3,1,125 SQM,"Moharam Bik, Alexandria•"
"EGP 2,000,000Negotiable",3,2,158 SQM,"Miami, Alexandria•"
"EGP 230,000",3,1,70 SQM,"Fleming, Alexandria•"
"EGP 950,000",2,1,150 SQM,"Asafra, Alexandria•"
"EGP 250,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,160 SQM,"Nakheel, Alexandria•"
"EGP 790,000",3,1,125 SQM,"Miami, Alexandria•"
"EGP 1,450,000",2,1,120 SQM,"Kafr Abdo, Alexandria•"
"EGP 870,000Negotiable",3,1,115 SQM,"Miami, Alexandria•"
"EGP 500,000Negotiable",3,1,100 SQM,"Al Hadrah, Alexandria•"
"EGP 250,000",2,1,80 SQM,"Karmous, Alexandria•"
"EGP 250,000Negotiable",3,1,110 SQM,"Agami, Alexandria•"
"EGP 720,000",2,1,85 SQM,"Moharam Bik, Alexandria•"
"EGP 1,080,000Negotiable",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 300,000",2,2,150 SQM,"Agami, Alexandria•"
"EGP 600,000",3,1,130 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,250,000Negotiable",2,2,135 SQM,"Smoha, Alexandria•"
"EGP 1,700,000Negotiable",3,2,138 SQM,"Smoha, Alexandria•"
"EGP 400,000",2,1,80 SQM,"Al Hadrah, Alexandria•"
"EGP 245,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 850,000Negotiable",3,2,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 690,000Negotiable",3,1,145 SQM,"Agami, Alexandria•"
"EGP 500,000",2,1,80 SQM,"Schutz, Alexandria•"
"EGP 170,000",2,1,75 SQM,"Al Hadrah, Alexandria•"
"EGP 175,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 270,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 350,000",2,1,110 SQM,"Seyouf, Alexandria•"
"EGP 500,000",3,1,150 SQM,"Saba Pasha, Alexandria•"
"EGP 120,000Negotiable",1,1,92 SQM,"Agami, Alexandria•"
"EGP 3,500,000Negotiable",3,2,195 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,100,000",3,1,150 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,950,000Negotiable",3,2,230 SQM,"Glim, Alexandria•"
"EGP 450,000Negotiable",2,1,70 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,600,000Negotiable",3,2,215 SQM,"Raml Station, Alexandria•"
"EGP 630,000Negotiable",2,1,75 SQM,"Abu Qir, Alexandria•"
"EGP 300,000Negotiable",2,1,55 SQM,"Wardian, Alexandria•"
"EGP 650,000",3,1,120 SQM,"Agami, Alexandria•"
"EGP 360,000Negotiable",2,1,80 SQM,"Moharam Bik, Alexandria•"
"EGP 325,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 200,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 380,000Negotiable",3,1,490 SQM,"Agami, Alexandria•"
"EGP 400,000",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 675,000",3,1,110 SQM,"Mandara, Alexandria•"
"EGP 1,500,000",2,1,80 SQM,"Shatby, Alexandria•"
"EGP 2,500,000",3,3,165 SQM,"Bolkly, Alexandria•"
"EGP 3,900,000",4,3,225 SQM,"Smoha, Alexandria•"
"EGP 2,500,000",3,2,160 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 3,000,000",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 380,000",3,1,150 SQM,"Agami, Alexandria•"
"EGP 590,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 255,000",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 1,250,000",3,2,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,200,000",2,1,90 SQM,"Sporting, Alexandria•"
"EGP 500,000Negotiable",3,1,115 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,600,000",2,1,130 SQM,"Seyouf, Alexandria•"
"EGP 350,000Negotiable",2,1,110 SQM,"Agami, Alexandria•"
"EGP 2,150,000",2,1,185 SQM,"Miami, Alexandria•"
"EGP 325,000Negotiable",3,1,100 SQM,"Montazah, Alexandria•"
"EGP 260,000Negotiable",2,1,115 SQM,"Agami, Alexandria•"
"EGP 350,000",2,1,80 SQM,"Agami, Alexandria•"
"EGP 170,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,75 SQM,"Agami, Alexandria•"
"EGP 250,000",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,250,000Negotiable",3,1,155 SQM,"Miami, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Agami, Alexandria•"
"EGP 1,600,000",3,1,130 SQM,"Gianaclis, Alexandria•"
"EGP 380,000",4,2,140 SQM,"Schutz, Alexandria•"
"EGP 790,000",3,1,125 SQM,"Miami, Alexandria•"
"EGP 250,000",2,1,60 SQM,"Sidi Beshr, Alexandria•"
"EGP 300,000",1,1,85 SQM,"Moharam Bik, Alexandria•"
"EGP 90,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 190,000Negotiable",3,1,75 SQM,"Wardian, Alexandria•"
"EGP 200,000",1,1,100 SQM,"Agami, Alexandria•"
"EGP 700,000Negotiable",3,2,150 SQM,"Maamoura, Alexandria•"
"EGP 750,000Negotiable",3,1,125 SQM,"Seyouf, Alexandria•"
"EGP 270,000",2,1,130 SQM,"Agami, Alexandria•"
"EGP 1,500,000Negotiable",3,2,145 SQM,"Camp Caesar, Alexandria•"
"EGP 90,000",1,1,60 SQM,"Victoria, Alexandria•"
"EGP 450,000Negotiable",2,1,120 SQM,"Miami, Alexandria•"
"EGP 180,000Negotiable",2,1,50 SQM,"Karmous, Alexandria•"
"EGP 350,000",3,1,93 SQM,"Karmous, Alexandria•"
"EGP 600,000Negotiable",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 520,000",2,1,90 SQM,"Al Hadrah, Alexandria•"
"EGP 350,000",2,1,110 SQM,"Agami, Alexandria•"
"EGP 245,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 4,000,000",3,2,220 SQM,"Maamoura, Alexandria•"
"EGP 850,000",2,1,120 SQM,"Mandara, Alexandria•"
"EGP 440,000",3,1,95 SQM,"Miami, Alexandria•"
"EGP 700,000Negotiable",2,1,120 SQM,"Mandara, Alexandria•"
"EGP 600,000",2,1,85 SQM,"Sidi Gaber, Alexandria•"
"EGP 85,000Negotiable",2,1,60 SQM,"Agami, Alexandria•"
"EGP 430,000Negotiable",3,1,140 SQM,"Agami, Alexandria•"
"EGP 300,000Negotiable",3,1,100 SQM,"Awayed, Alexandria•"
"EGP 255,000Negotiable",2,1,180 SQM,"Nakheel, Alexandria•"
"EGP 650,000",3,1,120 SQM,"Abu Qir, Alexandria•"
"EGP 285,000Negotiable",3,1,110 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 1,500,000",3,2,154 SQM,"Seyouf, Alexandria•"
"EGP 950,000",2,1,115 SQM,"Miami, Alexandria•"
"EGP 445,000Negotiable",2,1,85 SQM,"Asafra, Alexandria•"
"EGP 1,350,000Negotiable",3,2,135 SQM,"Miami, Alexandria•"
"EGP 2,400,000",3,1,160 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 570,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 550,000Negotiable",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 300,000",2,1,70 SQM,"Moharam Bik, Alexandria•"
"EGP 175,000",2,7,75 SQM,"Maamoura, Alexandria•"
"EGP 760,000Negotiable",3,2,130 SQM,"Seyouf, Alexandria•"
"EGP 330,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 3,650,000Negotiable",4,2,280 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,654,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 1,700,000",3,3,165 SQM,"Sidi Beshr, Alexandria•"
"EGP 350,000Negotiable",3,1,100 SQM,"Labban, Alexandria•"
"EGP 200,000Negotiable",3,1,90 SQM,"Agami, Alexandria•"
"EGP 1,300,000",3,1,110 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,750,000",2,1,75 SQM,"Maamoura, Alexandria•"
"EGP 180,000",2,1,80 SQM,"Agami, Alexandria•"
"EGP 750,000",2,1,88 SQM,"Sidi Beshr, Alexandria•"
"EGP 300,000",4,1,90 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,878,000",2,2,98 SQM,"Roushdy, Alexandria•"
"EGP 700,000Negotiable",3,2,135 SQM,"Agami, Alexandria•"
"EGP 460,000Negotiable",2,1,90 SQM,"Miami, Alexandria•"
"EGP 220,000Negotiable",3,1,135 SQM,"Agami, Alexandria•"
"EGP 885,000",2,1,95 SQM,"Seyouf, Alexandria•"
"EGP 1,200,000",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 900,000",2,1,100 SQM,"Fleming, Alexandria•"
"EGP 2,600,000Negotiable",3,2,125 SQM,"Sidi Gaber, Alexandria•"
"EGP 700,000Negotiable",3,2,85 SQM,"Azarita, Alexandria•"
"EGP 900,000Negotiable",2,2,100 SQM,"Mandara, Alexandria•"
"EGP 195,000",2,1,100 SQM,"Bacchus, Alexandria•"
"EGP 1,320,000Negotiable",3,2,125 SQM,"Sidi Gaber, Alexandria•"
"EGP 200,000",4,3,310 SQM,"Miami, Alexandria•"
"EGP 500,000Negotiable",2,1,85 SQM,"Asafra, Alexandria•"
"EGP 2,650,000",3,2,180 SQM,"Laurent, Alexandria•"
"EGP 335,000",3,1,130 SQM,"Agami, Alexandria•"
"EGP 700,000",2,1,80 SQM,"Miami, Alexandria•"
"EGP 70,000",2,1,90 SQM,"Abu Talat, Alexandria•"
"EGP 180,000",3,1,85 SQM,"Awayed, Alexandria•"
"EGP 370,000Negotiable",3,2,180 SQM,"Agami, Alexandria•"
"EGP 3,750,000",3,3,235 SQM,"Glim, Alexandria•"
"EGP 285,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 165,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 240,000",1,1,65 SQM,"Sidi Beshr, Alexandria•"
"EGP 270,000Negotiable",2,1,115 SQM,"Nakheel, Alexandria•"
"EGP 410,000Negotiable",2,2,125 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 325,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 850,000",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,500,000",3,2,200 SQM,"Roushdy, Alexandria•"
"EGP 180,000",3,1,72 SQM,"Karmous, Alexandria•"
"EGP 1,550,000",3,1,120 SQM,"Laurent, Alexandria•"
"EGP 580,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 3,300,000Negotiable",3,2,185 SQM,"Smoha, Alexandria•"
